table_name,column_name,domain,business_meaning,data_type,confidence_boost,domain_priority,validation_rules,examples,unique_key,processed_at
ACCOUNT_HOME_BANKING_ACCOUNT,ADT_FILE_SOURCE,account,Account field ADT_FILE_SOURCE in ACCOUNT_HOME_BANKING_ACCOUNT for business operations,date,10,5,,"2023-01-15,2023-06-30,2023-12-31",ACCOUNT_HOME_BANKING_ACCOUNT.ADT_FILE_SOURCE,2025-06-15T22:54:02.494884
ACCOUNT_HOME_BANKING_ACCOUNT,ADT_HASH_KEY,account,Account field ADT_HASH_KEY in ACCOUNT_HOME_BANKING_ACCOUNT for business operations,date,10,5,,"2023-01-15,2023-06-30,2023-12-31",ACCOUNT_HOME_BANKING_ACCOUNT.ADT_HASH_KEY,2025-06-15T22:54:02.496410
ACCOUNT_HOME_BANKING_ACCOUNT,DBT_SCD_ID,account,Account identifier field for system linking and relationship management,bigint,20,5,"not_null,unique","1001234567,2001234568,3001234569",ACCOUNT_HOME_BANKING_ACCOUNT.DBT_SCD_ID,2025-06-15T22:54:02.497418
ACCOUNT_HOME_BANKING_ACCOUNT,DBT_UPDATED_AT,account,Account date field for temporal tracking and reporting,date,10,5,,"2023-01-15,2023-06-30,2023-12-31",ACCOUNT_HOME_BANKING_ACCOUNT.DBT_UPDATED_AT,2025-06-15T22:54:02.499861
ACCOUNT_HOME_BANKING_ACCOUNT,DBT_VALID_FROM,account,Account identifier field for system linking and relationship management,bigint,20,5,"not_null,unique","1001234567,2001234568,3001234569",ACCOUNT_HOME_BANKING_ACCOUNT.DBT_VALID_FROM,2025-06-15T22:54:02.501655
ACCOUNT_HOME_BANKING_ACCOUNT,DBT_VALID_TO,account,Account identifier field for system linking and relationship management,bigint,20,5,"not_null,unique","1001234567,2001234568,3001234569",ACCOUNT_HOME_BANKING_ACCOUNT.DBT_VALID_TO,2025-06-15T22:54:02.501655
ACCOUNT_HOME_BANKING_ACCOUNT,RECORD_SK,account,Account field RECORD_SK in ACCOUNT_HOME_BANKING_ACCOUNT for business operations,varchar,10,5,,"sample_record_sk_1,sample_record_sk_2,sample_record_sk_3",ACCOUNT_HOME_BANKING_ACCOUNT.RECORD_SK,2025-06-15T22:54:02.501655
ACCOUNT_LOANS_SERVICED,ANB_ID,account,Account identifier field for system linking and relationship management,bigint,20,5,"not_null,unique","1001234567,2001234568,3001234569",ACCOUNT_LOANS_SERVICED.ANB_ID,2025-06-15T22:54:02.506716
ACCOUNT_LOANS_SERVICED,ANB_SILVERLAKE_LNSERV_ID,account,Account identifier field for system linking and relationship management,bigint,20,5,"not_null,unique","1001234567,2001234568,3001234569",ACCOUNT_LOANS_SERVICED.ANB_SILVERLAKE_LNSERV_ID,2025-06-15T22:54:02.508931
ACCOUNT_LOANS_SERVICED,ANB_ACCOUNT_ID,account,Account identifier field for system linking and relationship management,bigint,20,5,"not_null,unique","1001234567,2001234568,3001234569",ACCOUNT_LOANS_SERVICED.ANB_ACCOUNT_ID,2025-06-15T22:54:02.510931
ACCOUNT_LOANS_SERVICED,ACCOUNT_NUMBER,account,Account field ACCOUNT_NUMBER in ACCOUNT_LOANS_SERVICED for business operations,bigint,10,5,,"12345,67890,54321",ACCOUNT_LOANS_SERVICED.ACCOUNT_NUMBER,2025-06-15T22:54:02.511932
ACCOUNT_LOANS_SERVICED,ACCOUNT_TYPE,account,Account field ACCOUNT_TYPE in ACCOUNT_LOANS_SERVICED for business operations,bigint,10,5,,"12345,67890,54321",ACCOUNT_LOANS_SERVICED.ACCOUNT_TYPE,2025-06-15T22:54:02.513930
ACCOUNT_LOANS_SERVICED,SERVICING_STATUS,account,Account field SERVICING_STATUS in ACCOUNT_LOANS_SERVICED for business operations,varchar,10,5,,"sample_servicing_status_1,sample_servicing_status_2,sample_servicing_status_3",ACCOUNT_LOANS_SERVICED.SERVICING_STATUS,2025-06-15T22:54:02.514929
ACCOUNT_LOANS_SERVICED,PROCESSING_TYPE,account,Account field PROCESSING_TYPE in ACCOUNT_LOANS_SERVICED for business operations,varchar,10,5,,"sample_processing_type_1,sample_processing_type_2,sample_processing_type_3",ACCOUNT_LOANS_SERVICED.PROCESSING_TYPE,2025-06-15T22:54:02.517128
ACCOUNT_LOANS_SERVICED,PARTICIPATION_PERCENTAGE,account,Account field PARTICIPATION_PERCENTAGE in ACCOUNT_LOANS_SERVICED for business operations,varchar,10,5,,"sample_participation_percentage_1,sample_participation_percentage_2,sample_participation_percentage_3",ACCOUNT_LOANS_SERVICED.PARTICIPATION_PERCENTAGE,2025-06-15T22:54:02.518128
ACCOUNT_LOANS_SERVICED,RATE_OF_SERVICED_LOAN,account,Account field RATE_OF_SERVICED_LOAN in ACCOUNT_LOANS_SERVICED for business operations,decimal,10,5,,"3.25,4.75,2.95",ACCOUNT_LOANS_SERVICED.RATE_OF_SERVICED_LOAN,2025-06-15T22:54:02.521151
ACCOUNT_LOANS_SERVICED,SERVICE_FEE__RATE,account,Account field SERVICE_FEE__RATE in ACCOUNT_LOANS_SERVICED for business operations,decimal,10,5,,"3.25,4.75,2.95",ACCOUNT_LOANS_SERVICED.SERVICE_FEE__RATE,2025-06-15T22:54:02.522437
ACCOUNT_LOANS_SERVICED,INVESTOR_LOAN_NUMBER,account,Account field INVESTOR_LOAN_NUMBER in ACCOUNT_LOANS_SERVICED for business operations,bigint,10,5,,"12345,67890,54321",ACCOUNT_LOANS_SERVICED.INVESTOR_LOAN_NUMBER,2025-06-15T22:54:02.524514
ACCOUNT_LOANS_SERVICED,INVESTOR_NUMBER,account,Account field INVESTOR_NUMBER in ACCOUNT_LOANS_SERVICED for business operations,bigint,10,5,,"12345,67890,54321",ACCOUNT_LOANS_SERVICED.INVESTOR_NUMBER,2025-06-15T22:54:02.526528
ACCOUNT_LOANS_SERVICED,INVESTOR_GROUP,account,Account field INVESTOR_GROUP in ACCOUNT_LOANS_SERVICED for business operations,varchar,10,5,,"sample_investor_group_1,sample_investor_group_2,sample_investor_group_3",ACCOUNT_LOANS_SERVICED.INVESTOR_GROUP,2025-06-15T22:54:02.527882
ACCOUNT_LOANS_SERVICED,ADT_LOAD_DATE,account,Account date field for temporal tracking and reporting,date,10,5,,"2023-01-15,2023-06-30,2023-12-31",ACCOUNT_LOANS_SERVICED.ADT_LOAD_DATE,2025-06-15T22:54:02.529064
ACCOUNT_LOANS_SERVICED,ADT_FILE_SOURCE,account,Account field ADT_FILE_SOURCE in ACCOUNT_LOANS_SERVICED for business operations,date,10,5,,"2023-01-15,2023-06-30,2023-12-31",ACCOUNT_LOANS_SERVICED.ADT_FILE_SOURCE,2025-06-15T22:54:02.531233
ACCOUNT_LOANS_SERVICED,ADT_HASH_KEY,account,Account field ADT_HASH_KEY in ACCOUNT_LOANS_SERVICED for business operations,date,10,5,,"2023-01-15,2023-06-30,2023-12-31",ACCOUNT_LOANS_SERVICED.ADT_HASH_KEY,2025-06-15T22:54:02.532342
ACCOUNT_LOANS_SERVICED,DBT_SCD_ID,account,Account identifier field for system linking and relationship management,bigint,20,5,"not_null,unique","1001234567,2001234568,3001234569",ACCOUNT_LOANS_SERVICED.DBT_SCD_ID,2025-06-15T22:54:02.534629
ACCOUNT_LOANS_SERVICED,DBT_UPDATED_AT,account,Account date field for temporal tracking and reporting,date,10,5,,"2023-01-15,2023-06-30,2023-12-31",ACCOUNT_LOANS_SERVICED.DBT_UPDATED_AT,2025-06-15T22:54:02.536137
ACCOUNT_LOANS_SERVICED,DBT_VALID_FROM,account,Account identifier field for system linking and relationship management,bigint,20,5,"not_null,unique","1001234567,2001234568,3001234569",ACCOUNT_LOANS_SERVICED.DBT_VALID_FROM,2025-06-15T22:54:02.537636
ACCOUNT_LOANS_SERVICED,DBT_VALID_TO,account,Account identifier field for system linking and relationship management,bigint,20,5,"not_null,unique","1001234567,2001234568,3001234569",ACCOUNT_LOANS_SERVICED.DBT_VALID_TO,2025-06-15T22:54:02.538641
ACCOUNT_LOANS_SERVICED,RECORD_SK,account,Account field RECORD_SK in ACCOUNT_LOANS_SERVICED for business operations,varchar,10,5,,"sample_record_sk_1,sample_record_sk_2,sample_record_sk_3",ACCOUNT_LOANS_SERVICED.RECORD_SK,2025-06-15T22:54:02.541102
ACCOUNT_LOAN_ACCOUNT,ANB_ID,account,Account identifier field for system linking and relationship management,bigint,20,5,"not_null,unique","1001234567,2001234568,3001234569",ACCOUNT_LOAN_ACCOUNT.ANB_ID,2025-06-15T22:54:02.543684
ACCOUNT_LOAN_ACCOUNT,ANB_SILVERLAKE_LNMAST_ID,account,Account identifier field for system linking and relationship management,bigint,20,5,"not_null,unique","1001234567,2001234568,3001234569",ACCOUNT_LOAN_ACCOUNT.ANB_SILVERLAKE_LNMAST_ID,2025-06-15T22:54:02.546025
ACCOUNT_LOAN_ACCOUNT,ANB_ACCOUNT_ID,account,Account identifier field for system linking and relationship management,bigint,20,5,"not_null,unique","1001234567,2001234568,3001234569",ACCOUNT_LOAN_ACCOUNT.ANB_ACCOUNT_ID,2025-06-15T22:54:02.546902
ACCOUNT_LOAN_ACCOUNT,BRANCH_NUMBER,account,Account field BRANCH_NUMBER in ACCOUNT_LOAN_ACCOUNT for business operations,bigint,10,5,,"12345,67890,54321",ACCOUNT_LOAN_ACCOUNT.BRANCH_NUMBER,2025-06-15T22:54:02.549760
ACCOUNT_LOAN_ACCOUNT,ACCOUNT_NUMBER,account,Account field ACCOUNT_NUMBER in ACCOUNT_LOAN_ACCOUNT for business operations,bigint,10,5,,"12345,67890,54321",ACCOUNT_LOAN_ACCOUNT.ACCOUNT_NUMBER,2025-06-15T22:54:02.551865
ACCOUNT_LOAN_ACCOUNT,ACCOUNT_TYPE,account,Account field ACCOUNT_TYPE in ACCOUNT_LOAN_ACCOUNT for business operations,bigint,10,5,,"12345,67890,54321",ACCOUNT_LOAN_ACCOUNT.ACCOUNT_TYPE,2025-06-15T22:54:02.553339
ACCOUNT_LOAN_ACCOUNT,ACCOUNT_CURRENT_STATUS,account,Account field ACCOUNT_CURRENT_STATUS in ACCOUNT_LOAN_ACCOUNT for business operations,bigint,10,5,,"12345,67890,54321",ACCOUNT_LOAN_ACCOUNT.ACCOUNT_CURRENT_STATUS,2025-06-15T22:54:02.554530
ACCOUNT_LOAN_ACCOUNT,ACCOUNT_PREVIOUS_STATUS,account,Account field ACCOUNT_PREVIOUS_STATUS in ACCOUNT_LOAN_ACCOUNT for business operations,bigint,10,5,,"12345,67890,54321",ACCOUNT_LOAN_ACCOUNT.ACCOUNT_PREVIOUS_STATUS,2025-06-15T22:54:02.554530
ACCOUNT_LOAN_ACCOUNT,LOAN_USER_STATUS,account,Account field LOAN_USER_STATUS in ACCOUNT_LOAN_ACCOUNT for business operations,varchar,10,5,,"sample_loan_user_status_1,sample_loan_user_status_2,sample_loan_user_status_3",ACCOUNT_LOAN_ACCOUNT.LOAN_USER_STATUS,2025-06-15T22:54:02.558360
ACCOUNT_LOAN_ACCOUNT,LOAN_CODE_TYPE_ID,account,Account identifier field for system linking and relationship management,bigint,20,5,"not_null,unique","1001234567,2001234568,3001234569",ACCOUNT_LOAN_ACCOUNT.LOAN_CODE_TYPE_ID,2025-06-15T22:54:02.559412
ACCOUNT_LOAN_ACCOUNT,LOAN_SERVCING_OFFICER_ID,account,Account identifier field for system linking and relationship management,bigint,20,5,"not_null,unique","1001234567,2001234568,3001234569",ACCOUNT_LOAN_ACCOUNT.LOAN_SERVCING_OFFICER_ID,2025-06-15T22:54:02.560899
ACCOUNT_LOAN_ACCOUNT,CREDIT_OFFICER_ID,account,Account identifier field for system linking and relationship management,bigint,20,5,"not_null,unique","1001234567,2001234568,3001234569",ACCOUNT_LOAN_ACCOUNT.CREDIT_OFFICER_ID,2025-06-15T22:54:02.563278
ACCOUNT_LOAN_ACCOUNT,REVOLVING_LOAN_FLAG,account,Account field REVOLVING_LOAN_FLAG in ACCOUNT_LOAN_ACCOUNT for business operations,boolean,10,5,,"true,false,true",ACCOUNT_LOAN_ACCOUNT.REVOLVING_LOAN_FLAG,2025-06-15T22:54:02.564278
ACCOUNT_LOAN_ACCOUNT,APPROVED_LOAN_AMOUNT,account,Account financial field for monetary calculations and reporting,decimal,25,5,"numeric,non_negative","1250.50,5000.00,750.25",ACCOUNT_LOAN_ACCOUNT.APPROVED_LOAN_AMOUNT,2025-06-15T22:54:02.565459
ACCOUNT_LOAN_ACCOUNT,ORIGINAL_DISBURSEMENT_AMOUNT,account,Account financial field for monetary calculations and reporting,decimal,25,5,"numeric,non_negative","1250.50,5000.00,750.25",ACCOUNT_LOAN_ACCOUNT.ORIGINAL_DISBURSEMENT_AMOUNT,2025-06-15T22:54:02.567729
ACCOUNT_LOAN_ACCOUNT,CURRENT_BALANCE,account,Account financial field for monetary calculations and reporting,decimal,25,5,"numeric,non_negative","1250.50,5000.00,750.25",ACCOUNT_LOAN_ACCOUNT.CURRENT_BALANCE,2025-06-15T22:54:02.569646
ACCOUNT_LOAN_ACCOUNT,ACCRUAL_BALANCE,account,Account financial field for monetary calculations and reporting,decimal,25,5,"numeric,non_negative","1250.50,5000.00,750.25",ACCOUNT_LOAN_ACCOUNT.ACCRUAL_BALANCE,2025-06-15T22:54:02.570830
ACCOUNT_LOAN_ACCOUNT,LAST_ACCRUAL_BALANCE,account,Account financial field for monetary calculations and reporting,decimal,25,5,"numeric,non_negative","1250.50,5000.00,750.25",ACCOUNT_LOAN_ACCOUNT.LAST_ACCRUAL_BALANCE,2025-06-15T22:54:02.571375
ACCOUNT_LOAN_ACCOUNT,ENQUIRY_BALANCE,account,Account financial field for monetary calculations and reporting,decimal,25,5,"numeric,non_negative","1250.50,5000.00,750.25",ACCOUNT_LOAN_ACCOUNT.ENQUIRY_BALANCE,2025-06-15T22:54:02.573717
ACCOUNT_LOAN_ACCOUNT,CLASS_CODE_TYPE_ID,account,Account identifier field for system linking and relationship management,bigint,20,5,"not_null,unique","1001234567,2001234568,3001234569",ACCOUNT_LOAN_ACCOUNT.CLASS_CODE_TYPE_ID,2025-06-15T22:54:02.576267
ACCOUNT_LOAN_ACCOUNT,OUTSTANDING_PRINCIPAL,account,Account field OUTSTANDING_PRINCIPAL in ACCOUNT_LOAN_ACCOUNT for business operations,varchar,10,5,,"sample_outstanding_principal_1,sample_outstanding_principal_2,sample_outstanding_principal_3",ACCOUNT_LOAN_ACCOUNT.OUTSTANDING_PRINCIPAL,2025-06-15T22:54:02.578830
ACCOUNT_LOAN_ACCOUNT,ACCRUED_INTEREST_AS_OF_TODAY,account,Account field ACCRUED_INTEREST_AS_OF_TODAY in ACCOUNT_LOAN_ACCOUNT for business operations,varchar,10,5,,"sample_accrued_interest_as_of_today_1,sample_accrued_interest_as_of_today_2,sample_accrued_interest_as_of_today_3",ACCOUNT_LOAN_ACCOUNT.ACCRUED_INTEREST_AS_OF_TODAY,2025-06-15T22:54:02.579856
ACCOUNT_LOAN_ACCOUNT,SECONDARY_ACCRUED_INTREST,account,Account field SECONDARY_ACCRUED_INTREST in ACCOUNT_LOAN_ACCOUNT for business operations,varchar,10,5,,"sample_secondary_accrued_intrest_1,sample_secondary_accrued_intrest_2,sample_secondary_accrued_intrest_3",ACCOUNT_LOAN_ACCOUNT.SECONDARY_ACCRUED_INTREST,2025-06-15T22:54:02.582252
ACCOUNT_LOAN_ACCOUNT,PER_DIEM,account,Account field PER_DIEM in ACCOUNT_LOAN_ACCOUNT for business operations,varchar,10,5,,"sample_per_diem_1,sample_per_diem_2,sample_per_diem_3",ACCOUNT_LOAN_ACCOUNT.PER_DIEM,2025-06-15T22:54:02.583252
ACCOUNT_LOAN_ACCOUNT,INTEREST_PAID_TO_DATE,account,Account identifier field for system linking and relationship management,date,20,5,"not_null,unique","2023-01-15,2023-06-30,2023-12-31",ACCOUNT_LOAN_ACCOUNT.INTEREST_PAID_TO_DATE,2025-06-15T22:54:02.585252
ACCOUNT_LOAN_ACCOUNT,LAST_STATEMENT_BALANCE,account,Account financial field for monetary calculations and reporting,decimal,25,5,"numeric,non_negative","1250.50,5000.00,750.25",ACCOUNT_LOAN_ACCOUNT.LAST_STATEMENT_BALANCE,2025-06-15T22:54:02.587251
ACCOUNT_LOAN_ACCOUNT,NONACCRUAL_STATUS,account,Account field NONACCRUAL_STATUS in ACCOUNT_LOAN_ACCOUNT for business operations,varchar,10,5,,"sample_nonaccrual_status_1,sample_nonaccrual_status_2,sample_nonaccrual_status_3",ACCOUNT_LOAN_ACCOUNT.NONACCRUAL_STATUS,2025-06-15T22:54:02.588249
ACCOUNT_LOAN_ACCOUNT,NONACCRUAL_EXCLUSION,account,Account field NONACCRUAL_EXCLUSION in ACCOUNT_LOAN_ACCOUNT for business operations,varchar,10,5,,"sample_nonaccrual_exclusion_1,sample_nonaccrual_exclusion_2,sample_nonaccrual_exclusion_3",ACCOUNT_LOAN_ACCOUNT.NONACCRUAL_EXCLUSION,2025-06-15T22:54:02.590065
ACCOUNT_LOAN_ACCOUNT,NONACCRUAL_DATE,account,Account date field for temporal tracking and reporting,date,10,5,,"2023-01-15,2023-06-30,2023-12-31",ACCOUNT_LOAN_ACCOUNT.NONACCRUAL_DATE,2025-06-15T22:54:02.592143
ACCOUNT_LOAN_ACCOUNT,LAST_NONACCRUAL_REMOVAL_DATE,account,Account date field for temporal tracking and reporting,date,10,5,,"2023-01-15,2023-06-30,2023-12-31",ACCOUNT_LOAN_ACCOUNT.LAST_NONACCRUAL_REMOVAL_DATE,2025-06-15T22:54:02.594137
ACCOUNT_LOAN_ACCOUNT,SHADOW_PROCESSING_FLAG,account,Account field SHADOW_PROCESSING_FLAG in ACCOUNT_LOAN_ACCOUNT for business operations,boolean,10,5,,"true,false,true",ACCOUNT_LOAN_ACCOUNT.SHADOW_PROCESSING_FLAG,2025-06-15T22:54:02.595912
ACCOUNT_LOAN_ACCOUNT,SHADOW_ACCRUAL_FLAG,account,Account field SHADOW_ACCRUAL_FLAG in ACCOUNT_LOAN_ACCOUNT for business operations,boolean,10,5,,"true,false,true",ACCOUNT_LOAN_ACCOUNT.SHADOW_ACCRUAL_FLAG,2025-06-15T22:54:02.598314
ACCOUNT_LOAN_ACCOUNT,SHADOW_REPORT_AS_CO,account,Account field SHADOW_REPORT_AS_CO in ACCOUNT_LOAN_ACCOUNT for business operations,varchar,10,5,,"sample_shadow_report_as_co_1,sample_shadow_report_as_co_2,sample_shadow_report_as_co_3",ACCOUNT_LOAN_ACCOUNT.SHADOW_REPORT_AS_CO,2025-06-15T22:54:02.600519
ACCOUNT_LOAN_ACCOUNT,SHADOW_PROCESSING_DATE,account,Account date field for temporal tracking and reporting,date,10,5,,"2023-01-15,2023-06-30,2023-12-31",ACCOUNT_LOAN_ACCOUNT.SHADOW_PROCESSING_DATE,2025-06-15T22:54:02.602156
ACCOUNT_LOAN_ACCOUNT,SHADOW_CHARGED_OFF_PRINCIPAL,account,Account field SHADOW_CHARGED_OFF_PRINCIPAL in ACCOUNT_LOAN_ACCOUNT for business operations,varchar,10,5,,"sample_shadow_charged_off_principal_1,sample_shadow_charged_off_principal_2,sample_shadow_charged_off_principal_3",ACCOUNT_LOAN_ACCOUNT.SHADOW_CHARGED_OFF_PRINCIPAL,2025-06-15T22:54:02.602707
ACCOUNT_LOAN_ACCOUNT,SHADOW_CHARGED_OFF_INTEREST,account,Account field SHADOW_CHARGED_OFF_INTEREST in ACCOUNT_LOAN_ACCOUNT for business operations,varchar,10,5,,"sample_shadow_charged_off_interest_1,sample_shadow_charged_off_interest_2,sample_shadow_charged_off_interest_3",ACCOUNT_LOAN_ACCOUNT.SHADOW_CHARGED_OFF_INTEREST,2025-06-15T22:54:02.605482
ACCOUNT_LOAN_ACCOUNT,SHADOW_INTEREST_APPLIED_TO_PRINCIPAL,account,Account field SHADOW_INTEREST_APPLIED_TO_PRINCIPAL in ACCOUNT_LOAN_ACCOUNT for business operations,varchar,10,5,,"sample_shadow_interest_applied_to_principal_1,sample_shadow_interest_applied_to_principal_2,sample_shadow_interest_applied_to_principal_3",ACCOUNT_LOAN_ACCOUNT.SHADOW_INTEREST_APPLIED_TO_PRINCIPAL,2025-06-15T22:54:02.605482
ACCOUNT_LOAN_ACCOUNT,SHADOW_GL_PRINCIPAL_BALANCE,account,Account financial field for monetary calculations and reporting,decimal,25,5,"numeric,non_negative","1250.50,5000.00,750.25",ACCOUNT_LOAN_ACCOUNT.SHADOW_GL_PRINCIPAL_BALANCE,2025-06-15T22:54:02.608906
ACCOUNT_LOAN_ACCOUNT,SHADOW_ACCRUED_INTEREST,account,Account field SHADOW_ACCRUED_INTEREST in ACCOUNT_LOAN_ACCOUNT for business operations,varchar,10,5,,"sample_shadow_accrued_interest_1,sample_shadow_accrued_interest_2,sample_shadow_accrued_interest_3",ACCOUNT_LOAN_ACCOUNT.SHADOW_ACCRUED_INTEREST,2025-06-15T22:54:02.610921
ACCOUNT_LOAN_ACCOUNT,SHADOW_CAPITALIZED_FEES,account,Account field SHADOW_CAPITALIZED_FEES in ACCOUNT_LOAN_ACCOUNT for business operations,decimal,10,5,,"100.00,250.50,500.75",ACCOUNT_LOAN_ACCOUNT.SHADOW_CAPITALIZED_FEES,2025-06-15T22:54:02.613266
ACCOUNT_LOAN_ACCOUNT,SHADOW_STATUS,account,Account field SHADOW_STATUS in ACCOUNT_LOAN_ACCOUNT for business operations,varchar,10,5,,"sample_shadow_status_1,sample_shadow_status_2,sample_shadow_status_3",ACCOUNT_LOAN_ACCOUNT.SHADOW_STATUS,2025-06-15T22:54:02.615462
ACCOUNT_LOAN_ACCOUNT,APPRAISED_VALUE,account,Account field APPRAISED_VALUE in ACCOUNT_LOAN_ACCOUNT for business operations,varchar,10,5,,"sample_appraised_value_1,sample_appraised_value_2,sample_appraised_value_3",ACCOUNT_LOAN_ACCOUNT.APPRAISED_VALUE,2025-06-15T22:54:02.617112
ACCOUNT_LOAN_ACCOUNT,ANNUAL_INCOME,account,Account field ANNUAL_INCOME in ACCOUNT_LOAN_ACCOUNT for business operations,varchar,10,5,,"sample_annual_income_1,sample_annual_income_2,sample_annual_income_3",ACCOUNT_LOAN_ACCOUNT.ANNUAL_INCOME,2025-06-15T22:54:02.618755
ACCOUNT_LOAN_ACCOUNT,ACCRUED_INT_AT_YEAR_END,account,Account field ACCRUED_INT_AT_YEAR_END in ACCOUNT_LOAN_ACCOUNT for business operations,varchar,10,5,,"sample_accrued_int_at_year_end_1,sample_accrued_int_at_year_end_2,sample_accrued_int_at_year_end_3",ACCOUNT_LOAN_ACCOUNT.ACCRUED_INT_AT_YEAR_END,2025-06-15T22:54:02.621130
ACCOUNT_LOAN_ACCOUNT,INTREST_REBATE_AT_YEAR_END,account,Account field INTREST_REBATE_AT_YEAR_END in ACCOUNT_LOAN_ACCOUNT for business operations,varchar,10,5,,"sample_intrest_rebate_at_year_end_1,sample_intrest_rebate_at_year_end_2,sample_intrest_rebate_at_year_end_3",ACCOUNT_LOAN_ACCOUNT.INTREST_REBATE_AT_YEAR_END,2025-06-15T22:54:02.623231
ACCOUNT_LOAN_ACCOUNT,YESTERDAY_BALANCE,account,Account financial field for monetary calculations and reporting,decimal,25,5,"numeric,non_negative","1250.50,5000.00,750.25",ACCOUNT_LOAN_ACCOUNT.YESTERDAY_BALANCE,2025-06-15T22:54:02.625058
ACCOUNT_LOAN_ACCOUNT,YESTERDAYS_ACCRUED,account,Account field YESTERDAYS_ACCRUED in ACCOUNT_LOAN_ACCOUNT for business operations,varchar,10,5,,"sample_yesterdays_accrued_1,sample_yesterdays_accrued_2,sample_yesterdays_accrued_3",ACCOUNT_LOAN_ACCOUNT.YESTERDAYS_ACCRUED,2025-06-15T22:54:02.627286
ACCOUNT_LOAN_ACCOUNT,YESTERDAYS_INT_REBATE,account,Account field YESTERDAYS_INT_REBATE in ACCOUNT_LOAN_ACCOUNT for business operations,varchar,10,5,,"sample_yesterdays_int_rebate_1,sample_yesterdays_int_rebate_2,sample_yesterdays_int_rebate_3",ACCOUNT_LOAN_ACCOUNT.YESTERDAYS_INT_REBATE,2025-06-15T22:54:02.628959
ACCOUNT_LOAN_ACCOUNT,RENEW_EXT_BALANCE,account,Account financial field for monetary calculations and reporting,decimal,25,5,"numeric,non_negative","1250.50,5000.00,750.25",ACCOUNT_LOAN_ACCOUNT.RENEW_EXT_BALANCE,2025-06-15T22:54:02.631577
ACCOUNT_LOAN_ACCOUNT,POINTS_PAID,account,Account identifier field for system linking and relationship management,bigint,20,5,"not_null,unique","1001234567,2001234568,3001234569",ACCOUNT_LOAN_ACCOUNT.POINTS_PAID,2025-06-15T22:54:02.633802
ACCOUNT_LOAN_ACCOUNT,LAST_ADVANCE,account,Account field LAST_ADVANCE in ACCOUNT_LOAN_ACCOUNT for business operations,varchar,10,5,,"sample_last_advance_1,sample_last_advance_2,sample_last_advance_3",ACCOUNT_LOAN_ACCOUNT.LAST_ADVANCE,2025-06-15T22:54:02.635444
ACCOUNT_LOAN_ACCOUNT,ORIGINAL_LOAN_DATE,account,Account date field for temporal tracking and reporting,date,10,5,,"2023-01-15,2023-06-30,2023-12-31",ACCOUNT_LOAN_ACCOUNT.ORIGINAL_LOAN_DATE,2025-06-15T22:54:02.637276
ACCOUNT_LOAN_ACCOUNT,INTREST_PAID_TO_DATE,account,Account identifier field for system linking and relationship management,date,20,5,"not_null,unique","2023-01-15,2023-06-30,2023-12-31",ACCOUNT_LOAN_ACCOUNT.INTREST_PAID_TO_DATE,2025-06-15T22:54:02.638925
ACCOUNT_LOAN_ACCOUNT,LAST_RENEWED_DATE,account,Account date field for temporal tracking and reporting,date,10,5,,"2023-01-15,2023-06-30,2023-12-31",ACCOUNT_LOAN_ACCOUNT.LAST_RENEWED_DATE,2025-06-15T22:54:02.641310
ACCOUNT_LOAN_ACCOUNT,LAST_EXTENSION_DATE,account,Account date field for temporal tracking and reporting,date,10,5,,"2023-01-15,2023-06-30,2023-12-31",ACCOUNT_LOAN_ACCOUNT.LAST_EXTENSION_DATE,2025-06-15T22:54:02.643831
ACCOUNT_LOAN_ACCOUNT,LAST_STATEMENT_DATE,account,Account date field for temporal tracking and reporting,date,10,5,,"2023-01-15,2023-06-30,2023-12-31",ACCOUNT_LOAN_ACCOUNT.LAST_STATEMENT_DATE,2025-06-15T22:54:02.645444
ACCOUNT_LOAN_ACCOUNT,COUPON_BOOK_REORDER_DATE,account,Account date field for temporal tracking and reporting,date,10,5,,"2023-01-15,2023-06-30,2023-12-31",ACCOUNT_LOAN_ACCOUNT.COUPON_BOOK_REORDER_DATE,2025-06-15T22:54:02.647546
ACCOUNT_LOAN_ACCOUNT,ON_WATCH_LIST_DATE,account,Account date field for temporal tracking and reporting,date,10,5,,"2023-01-15,2023-06-30,2023-12-31",ACCOUNT_LOAN_ACCOUNT.ON_WATCH_LIST_DATE,2025-06-15T22:54:02.649192
ACCOUNT_LOAN_ACCOUNT,AMORTIZE_THRU_DATE,account,Account date field for temporal tracking and reporting,date,10,5,,"2023-01-15,2023-06-30,2023-12-31",ACCOUNT_LOAN_ACCOUNT.AMORTIZE_THRU_DATE,2025-06-15T22:54:02.651023
ACCOUNT_LOAN_ACCOUNT,RATE_CAP_REVIEW_DATE,account,Account date field for temporal tracking and reporting,date,10,5,,"2023-01-15,2023-06-30,2023-12-31",ACCOUNT_LOAN_ACCOUNT.RATE_CAP_REVIEW_DATE,2025-06-15T22:54:02.653230
ACCOUNT_LOAN_ACCOUNT,CONVERSION_DATE,account,Account date field for temporal tracking and reporting,date,10,5,,"2023-01-15,2023-06-30,2023-12-31",ACCOUNT_LOAN_ACCOUNT.CONVERSION_DATE,2025-06-15T22:54:02.654323
