,target_table,target_column,source_table,source_column,domain,confidence,confidence_level,validation_method,reasoning,candidates_found,uuid_hash,processed_at
1409,ACCOUNT_TRANSACTION,TELLER_OR_EXTERNAL_TRANSACTION_CODE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,b4a6b4070a2220490f9c787318d2a3bc,2025-06-15T18:18:55.694201
1410,ACCOUNT_TRANSACTION,EFFECTIVE_INTEREST_RATE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,c1fedd3e1312c3841f668c0675d0c697,2025-06-15T18:18:55.775662
1411,ACCOUNT_TRANSACTION,AVAILABLE_BALANCE_BEFORE_TRANSACTION,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,2f6b25a262a807a05709a90e64c83fe9,2025-06-15T18:18:55.849909
1412,ACCOUNT_TRANSACTION,AVAILABLE_BALANCE__AFTER_TRANSACTION,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,2d3096b76d2bb451816a63004a56c25e,2025-06-15T18:18:55.928697
1413,ACCOUNT_TRANSACTION,ESCROW_PAYEE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,6623d1cec726e76ca95f37e3d86b246d,2025-06-15T18:18:56.006915
1414,ACCOUNT_TRANSACTION,USER_ID,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,04369c02c7a0f65f6e409d31da2010e7,2025-06-15T18:18:56.079498
1415,ACCOUNT_TRANSACTION,ACH_CODE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,c9ffe6cf9c3de53d229c8804755a07b3,2025-06-15T18:18:56.152908
1416,ACCOUNT_TRANSACTION,ACH_COMPANY_ID,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,84589fedc5076da28e9c5116f753f3fc,2025-06-15T18:18:56.228131
1417,ACCOUNT_TRANSACTION,ACH_COMPANY_NAME,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,675bfc3eafd07bc803f79ada157cba82,2025-06-15T18:18:56.308894
1418,ACCOUNT_TRANSACTION,ADT_LOAD_DATE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,22ad861a7871099beb328f49d2b3d4f4,2025-06-15T18:18:56.386798
1419,ACCOUNT_TRANSACTION,ADT_FILE_SOURCE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,2ca64605da96e2d2f837f6383cf8541b,2025-06-15T18:18:56.450861
1420,ACCOUNT_TRANSACTION,ADT_HASH_KEY,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,fb5d84bd4784fe68c21d942f606c7e5b,2025-06-15T18:18:56.516616
1421,ACCOUNT_TRANSACTION_CODE_TYPE,ANB_ID,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,d0ab317d7829e7bdad00184018fbc79a,2025-06-15T18:18:56.592386
1422,ACCOUNT_TRANSACTION_CODE_TYPE,TRANSACTION_CODE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,7eb37f1b11a48723276f51c1a9ade03a,2025-06-15T18:18:56.667233
1423,ACCOUNT_TRANSACTION_CODE_TYPE,TRANSACTION_CATEGORY,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,3d6fd32ba62aaef9e952d96bcf2ae780,2025-06-15T18:18:56.732322
1424,ACCOUNT_TRANSACTION_CODE_TYPE,TRANSACTION_DESCRIPTON,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,ba7eb3bba7771f70c6a0e17b460acb94,2025-06-15T18:18:56.806946
1425,ACCOUNT_TRANSACTION_CODE_TYPE,DEBIT_CREDIT_CODE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,fd564173a78a1288102b234201beaed2,2025-06-15T18:18:56.894311
1426,ACCOUNT_TRANSACTION_CODE_TYPE,AFFECTS_BALANCE_OR_INTEREST,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,1286532b402303ad82a5daf50608a470,2025-06-15T18:18:56.969621
1427,ACCOUNT_TRANSACTION_CODE_TYPE,STATEMENT_DESCRIPTION,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,c5cfa7da68a706193b3305ad647425c3,2025-06-15T18:18:57.041934
1428,ACCOUNT_TRANSACTION_CODE_TYPE,LAST_ACTIVE_DATE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,86c4f0a8d1ff112dce9dca370db28f0b,2025-06-15T18:18:57.119563
1429,ACCOUNT_TRANSACTION_CODE_TYPE,EFT_TYPE_CODE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,3d3d219dcbc0fcaee8e38197a2ccd2f2,2025-06-15T18:18:57.191665
1430,ACCOUNT_TRANSACTION_CODE_TYPE,CHANNEL,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,d0a9cb5e2554444786164638762d8872,2025-06-15T18:18:57.276002
1431,ACCOUNT_TRANSACTION_CODE_TYPE,TRANSACTION_TYPE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,941655fb724a0940e76a75865e1e7f78,2025-06-15T18:18:57.340278
1432,ACCOUNT_TRANSACTION_CODE_TYPE,TRANSACTION_GROUP_DETAIL,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,74bc18e195d924791d8991a46a99c1e8,2025-06-15T18:18:57.409550
1433,ACCOUNT_TRANSACTION_CODE_TYPE,ARGO_CONTRIBUTION_TYPE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,af036c67fed7e02b77419c4026c89a28,2025-06-15T18:18:57.505544
1434,ACCOUNT_TRANSACTION_CODE_TYPE,ADT_LOAD_DATE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,1593684f9e2603feb842bf999f5f88af,2025-06-15T18:18:57.586376
1435,ACCOUNT_TRANSACTION_CODE_TYPE,ADT_FILE_SOURCE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,2938e7247ea1e8e8a37b5b2fa0bf3d94,2025-06-15T18:18:57.661849
1436,ACCOUNT_TRANSACTION_CODE_TYPE,ADT_HASH_KEY,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,e41d9942ddba83770540c6b4a623196d,2025-06-15T18:18:57.742525
1437,ACCOUNT_TRANSACTION_CODE_TYPE,DBT_SCD_ID,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,407f5f26a28d671a9e05ae9f6fa88744,2025-06-15T18:18:57.824087
1438,ACCOUNT_TRANSACTION_CODE_TYPE,DBT_UPDATED_AT,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,51bcc0652b38ab764f370d2a17d12d0d,2025-06-15T18:18:57.903028
1439,ACCOUNT_TRANSACTION_CODE_TYPE,DBT_VALID_FROM,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,3833afda04c2aa78c0776770dd8ce5ec,2025-06-15T18:18:57.979851
1440,ACCOUNT_TRANSACTION_CODE_TYPE,DBT_VALID_TO,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,79e1604fafd7ee58affd5938b7307548,2025-06-15T18:18:58.063294
1441,ACCOUNT_TRANSACTION_CODE_TYPE,RECORD_SK,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,9063efc9839ba94e996e91f57f441f2f,2025-06-15T18:18:58.136284
1442,ACCOUNT_TRUST_ACCOUNT,ANB_ID,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,44de0706514cb6bd43f8f2d6bddcdca9,2025-06-15T18:18:58.207018
1443,ACCOUNT_TRUST_ACCOUNT,ANB_TRUST_ACCOUNT_ID,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,f2353206c3598e5b6e7951fee42c6da0,2025-06-15T18:18:58.282475
1444,ACCOUNT_TRUST_ACCOUNT,INSTITUTION_IDENTITY_RECORD_ID,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,04c4342b40535ae682a9ebf050c05fd9,2025-06-15T18:18:58.356965
1445,ACCOUNT_TRUST_ACCOUNT,ANB_ACCOUNT_ID,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,8c170ca8578a8f8ed557414cc9682b5e,2025-06-15T18:18:58.432625
1446,ACCOUNT_TRUST_ACCOUNT,TRUST_ACCOUNT_ID,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,9d21a3fc6e5de04dc3270f3e6942bb7c,2025-06-15T18:18:58.503017
1447,ACCOUNT_TRUST_ACCOUNT,ACCOUNT_NUMBER,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,a91f8cba78a995d8169d0657b0c9cbd5,2025-06-15T18:18:58.573682
1448,ACCOUNT_TRUST_ACCOUNT,ACCOUNT_CODE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,8ae665f1896196bc6ac52dae5fd53553,2025-06-15T18:18:58.646441
1449,ACCOUNT_TRUST_ACCOUNT,LEGAL_NAME,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,602acdf591320c6b79e9bcb03947b2a9,2025-06-15T18:18:58.719143
1450,ACCOUNT_TRUST_ACCOUNT,DISPLAY_NAME,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,dc262c04975bb0bd3ace3d2be7a6ecd6,2025-06-15T18:18:58.800345
1451,ACCOUNT_TRUST_ACCOUNT,ACCOUNT_PURPOSE_TYPE_ID,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,f9dec55faf735cab5a4775b06388106d,2025-06-15T18:18:58.899736
1452,ACCOUNT_TRUST_ACCOUNT,ACCOUNT_STATUS_TYPE_ID,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,86db8381a6190e155721a1080582cad5,2025-06-15T18:18:58.975852
1453,ACCOUNT_TRUST_ACCOUNT,DIVISIONI_IDENTITY_RECORD_ID,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,4bceed128d834030a7ac19a8e7fec2ff,2025-06-15T18:18:59.055080
1454,ACCOUNT_TRUST_ACCOUNT,ESTABLISHED_DATE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,6d2aac578443f0a769f278d6480b6feb,2025-06-15T18:18:59.129900
1455,ACCOUNT_TRUST_ACCOUNT,OPENED_DATE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,f7f3c3d5fd01c3b80f873cef2332c967,2025-06-15T18:18:59.199236
1456,ACCOUNT_TRUST_ACCOUNT,CLOSED_DATE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,55205d26064c3253c807df23fa23d821,2025-06-15T18:18:59.274321
1457,ACCOUNT_TRUST_ACCOUNT,TAX_ID,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,a841a3388ef69aeb252d5b24b6315208,2025-06-15T18:18:59.353163
1458,ACCOUNT_TRUST_ACCOUNT,TAXID_TYPE_ID,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,8b48293e577f10db6c8624ab5a850c22,2025-06-15T18:18:59.435883
1459,ACCOUNT_TRUST_ACCOUNT,TAXID_STATUS_TYPE_ID,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,22f26ca5a1890d03b86536ee9e31bcec,2025-06-15T18:18:59.511222
1460,ACCOUNT_TRUST_ACCOUNT,TAXID_TYPE_COUNTRY,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,cbdfe4d950d16403d7294c7a6155cd0d,2025-06-15T18:18:59.586442
1461,ACCOUNT_TRUST_ACCOUNT,TAXID_TYPE_COUNTRY_NAME,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,135f2144e6f64d3a8681517b6e1f5713,2025-06-15T18:18:59.663197
1462,ACCOUNT_TRUST_ACCOUNT,STATE_PROVINCE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,a2c06b376b3e4d98abcc98b1ab465106,2025-06-15T18:18:59.733822
1463,ACCOUNT_TRUST_ACCOUNT,STATE_PROVINCE_NAME,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,423f0dfdce6966d2bb02b5b5c7f9811e,2025-06-15T18:18:59.798558
1464,ACCOUNT_TRUST_ACCOUNT,COUNTRY,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,ba9a48b378cb126f35ed1623a6074d98,2025-06-15T18:18:59.871772
1465,ACCOUNT_TRUST_ACCOUNT,COUNTRY_NAME,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,6ecaf3d97987cfc05fd7d9288e4a20fc,2025-06-15T18:18:59.942466
1466,ACCOUNT_TRUST_ACCOUNT,COMMENTS,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,40344cd3d5e7919319648addadbee28e,2025-06-15T18:19:00.015505
1467,ACCOUNT_TRUST_ACCOUNT,ACCOUNT_ACTIVE_FLAG,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,6e15bb4777998990ae4f0b86b01c0d8a,2025-06-15T18:19:00.096505
1468,ACCOUNT_TRUST_ACCOUNT,ACCOUNT_SETTINGS_ID,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,0ff601b37783f6cc635064ca28ce2f6f,2025-06-15T18:19:00.172939
1469,ACCOUNT_TRUST_ACCOUNT,PRINCIPAL_ONLY_FLAG,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,fd1f7cdfc503685f2d407362eeb5722d,2025-06-15T18:19:00.242619
1470,ACCOUNT_TRUST_ACCOUNT,MARKETVALUE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,d86bc1e9489f6553dfa8120ba5bb94e6,2025-06-15T18:19:00.313529
1471,ACCOUNT_TRUST_ACCOUNT,PRINCIPAL_CASH_AMOUNT,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,1f269adfdc82f9f50675d24d44561add,2025-06-15T18:19:00.389310
1472,ACCOUNT_TRUST_ACCOUNT,INCOME_CASH_AMOUNT,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,9872e4efdf58c73d9bd065c0943f0c58,2025-06-15T18:19:00.465464
1473,ACCOUNT_TRUST_ACCOUNT,PRINCIPAL_INVEST_AMOUNT,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,09fcf6a175c0123a8d0004d4d93a2c17,2025-06-15T18:19:00.563581
1474,ACCOUNT_TRUST_ACCOUNT,INCOME_INVEST_AMOUNT,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,4252f97bf0b87068aedb6f051c8dd977,2025-06-15T18:19:00.642625
1475,ACCOUNT_TRUST_ACCOUNT,PRINCIPALSWEPTAMOUNT,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,b809b69e567dccec16068c020090cd92,2025-06-15T18:19:00.717346
1476,ACCOUNT_TRUST_ACCOUNT,INCOME_SWEPT_AMOUNT,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,143675cbcbf246728f6a13373868c5ee,2025-06-15T18:19:00.798569
1477,ACCOUNT_TRUST_ACCOUNT,PRINCIPAL_INVENTORY_AMOUNT,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,f5ecffa0aef25e713d76c6975f7b714e,2025-06-15T18:19:00.874495
1478,ACCOUNT_TRUST_ACCOUNT,INCOME_INVENTORY_AMOUNT,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,ab87d42a680ff1d244a9725d4eaedb9a,2025-06-15T18:19:00.948514
1479,ACCOUNT_TRUST_ACCOUNT,ACCOUNT_CATEGORY_ID,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,17c039db28c50979b9a2154d6a185ec7,2025-06-15T18:19:01.029880
1480,ACCOUNT_TRUST_ACCOUNT,MODIFIED_DATE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,6378460a14aeb92f7ce407abc6d9a5b9,2025-06-15T18:19:01.109113
1481,ACCOUNT_TRUST_ACCOUNT,MODIFIED_BY,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,39f2a27126043b25b85c76f30055005c,2025-06-15T18:19:01.205246
1482,ACCOUNT_TRUST_ACCOUNT,CREATED_DATE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,85a66e2d549472df99f1f959f0271528,2025-06-15T18:19:01.293909
1483,ACCOUNT_TRUST_ACCOUNT,OWNER_ID,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,017e3f353c9d3f5885fffd9f3c03ccd0,2025-06-15T18:19:01.377686
1484,ACCOUNT_TRUST_ACCOUNT,MINOR_ACCOUNT_TYPE_ID,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,1eee1a2be8410b972ad089a74439ad15,2025-06-15T18:19:01.448307
1485,ACCOUNT_TRUST_ACCOUNT,ACCOUNT_STATUS_ID,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,42730be2343ab2e2397821b65d44a962,2025-06-15T18:19:01.525822
1486,ACCOUNT_TRUST_ACCOUNT,TAX_PAYER_ID,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,c953a18d679fb954e90c1d88e5a9d3d5,2025-06-15T18:19:01.607253
1487,ACCOUNT_TRUST_ACCOUNT,ADMINISTRATOR,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,9500a9e557f752bc3437093663ef6a77,2025-06-15T18:19:01.680077
1488,ACCOUNT_TRUST_ACCOUNT,MAJOR_ACCOUNT_TYPE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,873250b815bfbf25bfd786afe892f0af,2025-06-15T18:19:01.757231
1489,ACCOUNT_TRUST_ACCOUNT,BRANCH_ID,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,0803e8d1b5b569cd3b99701436cfb935,2025-06-15T18:19:01.827825
1490,ACCOUNT_TRUST_ACCOUNT,ADT_LOAD_DATE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,06b0239e80100a60f0d799533084700a,2025-06-15T18:19:01.903114
1491,ACCOUNT_TRUST_ACCOUNT,ADT_FILE_SOURCE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,6761341c96339895cb07a6ce6be5c4fb,2025-06-15T18:19:01.977797
1492,ACCOUNT_TRUST_ACCOUNT,ADT_HASH_KEY,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,1a56c65c29ff48e3aae3b98000442a15,2025-06-15T18:19:02.040536
1493,ACCOUNT_TRUST_ACCOUNT,DBT_SCD_ID,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,4028499337eb24787e8a1387b329d27b,2025-06-15T18:19:02.119751
1494,ACCOUNT_TRUST_ACCOUNT,DBT_UPDATED_AT,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,d4d05bfc55f5ce00cbda149bdf837e53,2025-06-15T18:19:02.196671
1495,ACCOUNT_TRUST_ACCOUNT,DBT_VALID_FROM,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,8fbc5bf44e4a663b595865780dfe4c16,2025-06-15T18:19:02.270336
1496,ACCOUNT_TRUST_ACCOUNT,DBT_VALID_TO,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,1b5e23ff37239546ffb21276cdfccd6d,2025-06-15T18:19:02.346386
1497,ACCOUNT_TRUST_ACCOUNT,RECORD_SK,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,655af97859d86bf4058c8d00cabe9f08,2025-06-15T18:19:02.417708
1498,ACCOUNT_TRUST_ACCOUNT_CATEGORIES,ANB_ID,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,7212fc1a762e1b4cb03c661f3383e2ec,2025-06-15T18:19:02.493542
1499,ACCOUNT_TRUST_ACCOUNT_CATEGORIES,CATEGORY_ID,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,6f780f2189394d92584eecbb9782dfdd,2025-06-15T18:19:02.565208
1500,ACCOUNT_TRUST_ACCOUNT_CATEGORIES,CATEGORY_CODE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,df081982baad8684bbf5bd064475cb5b,2025-06-15T18:19:02.649709
1501,ACCOUNT_TRUST_ACCOUNT_CATEGORIES,CATEGORY_DESCRIPTION,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,5c9491436e88c51f2cad352a66aec501,2025-06-15T18:19:02.720273
1502,ACCOUNT_TRUST_ACCOUNT_CATEGORIES,CAN_REINVEST_INCOME,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,11ceeed8b825fb352841adc3c9ca5b4f,2025-06-15T18:19:02.795848
1503,ACCOUNT_TRUST_ACCOUNT_CATEGORIES,INSURED_AMOUNT,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,fd3f7f46f3db0cbabf6b795c81a09dc9,2025-06-15T18:19:02.897452
1504,ACCOUNT_TRUST_ACCOUNT_CATEGORIES,ISACTIVE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,49cc0e2d3f3c6880760fc4f873d00135,2025-06-15T18:19:02.978004
1505,ACCOUNT_TRUST_ACCOUNT_CATEGORIES,RCT_CATEGORY__CODE_TYPE_ID,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,d24689296e5ce4f7a2ad986fc79ee4b2,2025-06-15T18:19:03.050561
1506,ACCOUNT_TRUST_ACCOUNT_CATEGORIES,REINVEST_OPTION_CODE_TYPE_ID,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,04ac7b95353098d00b6fd7cb9f166492,2025-06-15T18:19:03.125907
1507,ACCOUNT_TRUST_ACCOUNT_CATEGORIES,TAX_LOT_HARVESTING_CODE_TYPE_ID,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,f23887e37cb1d2b798561d7e4210f0dc,2025-06-15T18:19:03.202051
1508,ACCOUNT_TRUST_ACCOUNT_CATEGORIES,AMORTIZATION_CODE_TYPE_ID,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,72fa7de686ae9e8833b81424716aa23f,2025-06-15T18:19:03.271786
1509,ACCOUNT_TRUST_ACCOUNT_CATEGORIES,CREATED_DATE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,7548475dcd9fa8ab051d9cb5f9e8265f,2025-06-15T18:19:03.350946
1510,ACCOUNT_TRUST_ACCOUNT_CATEGORIES,MODIFIED_BY,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,469e7a59c03d08ccd4b469406a66ddf1,2025-06-15T18:19:03.430393
1511,ACCOUNT_TRUST_ACCOUNT_CATEGORIES,MODIFIED_DATE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,dddaefaa922f00190439964c55b728ba,2025-06-15T18:19:03.515274
1512,ACCOUNT_TRUST_ACCOUNT_CATEGORIES,ADT_LOAD_DATE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,830d41bd38a03cd872b357b0dfbb9085,2025-06-15T18:19:03.592606
1513,ACCOUNT_TRUST_ACCOUNT_CATEGORIES,ADT_FILE_SOURCE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,35bfbe77827731009fad76c6b18f65d1,2025-06-15T18:19:03.672347
1514,ACCOUNT_TRUST_ACCOUNT_CATEGORIES,ADT_HASH_KEY,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,d01a179dec2cce6848f68100358ef7fe,2025-06-15T18:19:03.748564
1515,ACCOUNT_TRUST_ACCOUNT_CATEGORIES,DBT_SCD_ID,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,f37a2e6c2f7f224291bbeff4988866ba,2025-06-15T18:19:03.829785
1516,ACCOUNT_TRUST_ACCOUNT_CATEGORIES,DBT_UPDATED_AT,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,2ae5716f792c759ca7888029fc501d48,2025-06-15T18:19:03.903471
1517,ACCOUNT_TRUST_ACCOUNT_CATEGORIES,DBT_VALID_FROM,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,3640b624d56de6cc02d8642316b0ab73,2025-06-15T18:19:03.979941
1518,ACCOUNT_TRUST_ACCOUNT_CATEGORIES,DBT_VALID_TO,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,4e02a038e5ecc1f9da198e79d42a79f0,2025-06-15T18:19:04.055348
1519,ACCOUNT_TRUST_ACCOUNT_CATEGORIES,RECORD_SK,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,0185962d5211290598f2f4654a31507a,2025-06-15T18:19:04.142184
1520,ACCOUNT_TRUST_FEES,ANB_ID,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,5372970563ca9aa764f7e552082c9f36,2025-06-15T18:19:04.229845
1521,ACCOUNT_TRUST_FEES,FEE_ID,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,877e80e0b212acf9675abda58b9e0131,2025-06-15T18:19:04.313135
1522,ACCOUNT_TRUST_FEES,TRUST_ACCOUNT_ID,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,c751f40787eff69ba380543722499a5f,2025-06-15T18:19:04.390764
1523,ACCOUNT_TRUST_FEES,TRANSACTION_CATEGORY_ID,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,4d7490051c3608357ce0fbaba132b618,2025-06-15T18:19:04.465183
1524,ACCOUNT_TRUST_FEES,FEE_CODE_TYPE_ID,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,3cd7ee444a60626a7d8ad7927d0c469c,2025-06-15T18:19:04.527452
1525,ACCOUNT_TRUST_FEES,FEE_STATUS_CODE_TYPE_ID,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,54daf6f084ca772eb10649be764c1d3b,2025-06-15T18:19:04.603131
1526,ACCOUNT_TRUST_FEES,PAYMENT_FEE_COLLECTION_TYPE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,b102c1e04aa5e619a894053811f7e416,2025-06-15T18:19:04.673923
1527,ACCOUNT_TRUST_FEES,PAYMENT_FEE_COLLECTION_TYPE_NAME,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,cb7a6ae6699ea61596dc9cb9350b067e,2025-06-15T18:19:04.746612
1528,ACCOUNT_TRUST_FEES,PRINCIPAL_CASH_AMOUNT,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,9cbd0d14924a53b56be12e654d7dc7da,2025-06-15T18:19:04.819812
