,target_table,target_column,target_field,source_table,source_column,confidence_score,mapping_type,business_reasoning,llm_provider,llm_enhanced,langgraph_iterations,final_confidence,improvement_attempted,source_matches_count,data_quality_concerns,alternate_mappings_count,processing_timestamp,batch_number,is_test_record
2351,ACCOUNT_MAINTENANCE,MAINTENANCE_USER_ID,ACCOUNT_MAINTENANCE.MAINTENANCE_USER_ID,RTXN,ALLOTINSTANCENBR,33,similarity_based,Similarity-based mapping with score: 0.331,rule_based,false,2,33,true,10,,2,2025-06-17T17:03:20.594880,24,false
2352,ACCOUNT_MAINTENANCE,USER_ID,ACCOUNT_MAINTENANCE.USER_ID,VIEW_FEDENROLLMENT,USERID,66,similarity_based,Similarity-based mapping with score: 0.663,rule_based,false,2,66,true,10,,2,2025-06-17T17:03:23.394074,24,false
2353,ACCOUNT_MAINTENANCE,ADT_HASH_KEY,ACCOUNT_MAINTENANCE.ADT_HASH_KEY,RTXNAGREEMENT,TRAN_SOURCE_KEY,34,similarity_based,Similarity-based mapping with score: 0.346,rule_based,false,2,34,true,10,,2,2025-06-17T17:03:26.067108,24,false
2354,ACCOUNT_MAINTENANCE,ADT_FILE_SOURCE,ACCOUNT_MAINTENANCE.ADT_FILE_SOURCE,RTXNAGREEMENT,TRAN_SOURCE_KEY,39,similarity_based,Similarity-based mapping with score: 0.390,rule_based,false,2,39,true,10,,2,2025-06-17T17:03:28.901327,24,false
2355,ACCOUNT_MAINTENANCE,ADT_LOAD_DATE,ACCOUNT_MAINTENANCE.ADT_LOAD_DATE,STAGLOANRATEPMTNOTICE,ADDDATE,52,banking_rule,Date when the audit record was loaded,banking_rules,false,2,52,true,10,,2,2025-06-17T17:03:31.606456,24,false
2356,ACCOUNT_MORTGAGE,ANB_ID,ACCOUNT_MORTGAGE.ANB_ID,VIEW_ACTVSUBACTV_PCI,TABLEID,71,banking_rule,Primary customer identifier for ANB banking system,banking_rules,false,2,71,true,10,,2,2025-06-17T17:03:33.997762,24,false
2357,ACCOUNT_MORTGAGE,ANB_SILVERLAKE_LNSMTG_ID,ACCOUNT_MORTGAGE.ANB_SILVERLAKE_LNSMTG_ID,STAGSEARCHFORPARTY,ACCOUNTNBR,22,similarity_based,Similarity-based mapping with score: 0.229,rule_based,false,3,22,true,5,,2,2025-06-17T17:03:37.976494,24,false
2358,ACCOUNT_MORTGAGE,ANB_ACCOUNT_ID,ACCOUNT_MORTGAGE.ANB_ACCOUNT_ID,STAGSEARCHFORPARTY,ACCOUNTNBR,72,banking_rule,Account unique identifier for banking operations,banking_rules,false,2,72,true,10,,2,2025-06-17T17:03:40.657997,24,false
2359,ACCOUNT_MORTGAGE,PROPERTY_CODE_TYPE_ID,ACCOUNT_MORTGAGE.PROPERTY_CODE_TYPE_ID,WH_ACCTLOAN,PREPAYPENALTYDATETYPCD,35,similarity_based,Similarity-based mapping with score: 0.356,rule_based,false,2,35,true,10,,2,2025-06-17T17:03:44.262864,24,false
2360,ACCOUNT_MORTGAGE,TOTAL_SALEABLE_AREA,ACCOUNT_MORTGAGE.TOTAL_SALEABLE_AREA,TABLECOLUMNDESCDATA,TABLENAME,46,banking_rule,Total amount or count for aggregation,banking_rules,false,2,46,true,10,,2,2025-06-17T17:03:47.644142,24,false
2361,ACCOUNT_MORTGAGE,CARPET_AREA,ACCOUNT_MORTGAGE.CARPET_AREA,VIEW_CARDTXN_PCI,CARDTXNPARAM,40,similarity_based,Similarity-based mapping with score: 0.408,rule_based,false,2,40,true,10,,2,2025-06-17T17:03:50.581321,24,false
2362,ACCOUNT_MORTGAGE,TOTAL_LAND_AREA,ACCOUNT_MORTGAGE.TOTAL_LAND_AREA,WH_ACCTLOAN,TOTALPAYMENTSDUE,54,banking_rule,Total amount or count for aggregation,banking_rules,false,2,54,true,10,,2,2025-06-17T17:03:53.713871,24,false
2363,ACCOUNT_MORTGAGE,TOTAL_BUILTUP_AREA,ACCOUNT_MORTGAGE.TOTAL_BUILTUP_AREA,STAGSEARCHFORPARTY,TOTALRESULTS,50,banking_rule,Total amount or count for aggregation,banking_rules,false,2,50,true,10,,2,2025-06-17T17:03:57.090426,24,false
2364,ACCOUNT_MORTGAGE,OWNERSHIP_TYPE,ACCOUNT_MORTGAGE.OWNERSHIP_TYPE,VIEW_ESCHEATMENTEXTITEM,OWNERCITY,46,similarity_based,Similarity-based mapping with score: 0.462,rule_based,false,2,46,true,10,,2,2025-06-17T17:04:00.148353,24,false
2365,ACCOUNT_MORTGAGE,OWNERSHIP_PERCENTAGE,ACCOUNT_MORTGAGE.OWNERSHIP_PERCENTAGE,STATEESCHEATMENTPROPTYP,OWNERMINAGE,40,similarity_based,Similarity-based mapping with score: 0.406,rule_based,false,2,40,true,10,,2,2025-06-17T17:04:03.705510,24,false
2366,ACCOUNT_MORTGAGE,LOAN_PURPOSE,ACCOUNT_MORTGAGE.LOAN_PURPOSE,STAGLOANTRIAL,LOANPROPNBR,42,similarity_based,Similarity-based mapping with score: 0.428,rule_based,false,2,42,true,10,,2,2025-06-17T17:04:06.741604,24,false
2367,ACCOUNT_MORTGAGE,HOUSING_EXPENSE_RATIO,ACCOUNT_MORTGAGE.HOUSING_EXPENSE_RATIO,WH_ACCTLOAN,WCOFINTEXPENSEDISBYTD,37,similarity_based,Similarity-based mapping with score: 0.376,rule_based,false,2,37,true,10,,2,2025-06-17T17:04:10.226282,24,false
2368,ACCOUNT_MORTGAGE,TOTAL_DEBT_RATIO,ACCOUNT_MORTGAGE.TOTAL_DEBT_RATIO,WH_ACCTLOAN,LOANTOVALUERATIO,57,banking_rule,Total amount or count for aggregation,banking_rules,false,2,57,true,10,,2,2025-06-17T17:04:13.511300,24,false
2369,ACCOUNT_MORTGAGE,RENT_PLUS_UTILITIES_UNIT_1,ACCOUNT_MORTGAGE.RENT_PLUS_UTILITIES_UNIT_1,STAGSEARCHFORPARTY,ACCOUNTDESCRIPTION,24,similarity_based,Similarity-based mapping with score: 0.248,rule_based,false,3,24,true,5,,2,2025-06-17T17:04:17.685577,24,false
2370,ACCOUNT_MORTGAGE,UNIT_OWNER_OCCUPIED_UNIT_1,ACCOUNT_MORTGAGE.UNIT_OWNER_OCCUPIED_UNIT_1,WH_PROP2,OWNEROCCUPIEDCD,41,similarity_based,Similarity-based mapping with score: 0.411,rule_based,false,2,41,true,6,,2,2025-06-17T17:04:21.572070,24,false
2371,ACCOUNT_MORTGAGE,LAST_APPRAISED_VALUE,ACCOUNT_MORTGAGE.LAST_APPRAISED_VALUE,CTRYADDRFORMAT,LITERALVALUE,36,similarity_based,Similarity-based mapping with score: 0.364,rule_based,false,2,36,true,10,,2,2025-06-17T17:04:25.154862,24,false
2372,ACCOUNT_MORTGAGE,VALUER_AGENCY_NAME,ACCOUNT_MORTGAGE.VALUER_AGENCY_NAME,VIEW_FEDENROLLMENT,FEDAGENCYNBR,36,similarity_based,Similarity-based mapping with score: 0.366,rule_based,false,2,36,true,10,,2,2025-06-17T17:04:28.495268,24,false
2373,ACCOUNT_MORTGAGE,VALUER_NAME,ACCOUNT_MORTGAGE.VALUER_NAME,WH_PROP2,VALUEDATE,50,similarity_based,Similarity-based mapping with score: 0.501,rule_based,false,2,50,true,10,,2,2025-06-17T17:04:31.405828,24,false
2374,ACCOUNT_MORTGAGE,ORIGINAL_APPRAISED_VALUE,ACCOUNT_MORTGAGE.ORIGINAL_APPRAISED_VALUE,VIEW_ACHFILERECORDWAREHOUSE,ORIGINATORID,35,similarity_based,Similarity-based mapping with score: 0.356,rule_based,false,2,35,true,10,,2,2025-06-17T17:04:35.170447,24,false
2375,ACCOUNT_MORTGAGE,RENTABLE_SQFT,ACCOUNT_MORTGAGE.RENTABLE_SQFT,VIEW_FILEPMIBILLING,REFUNDABLEYN,38,similarity_based,Similarity-based mapping with score: 0.387,rule_based,false,2,38,true,10,,2,2025-06-17T17:04:38.213717,24,false
2376,ACCOUNT_MORTGAGE,LAND_SQFT,ACCOUNT_MORTGAGE.LAND_SQFT,WH_PROP2,CASQFT,46,similarity_based,Similarity-based mapping with score: 0.461,rule_based,false,2,46,true,10,,2,2025-06-17T17:04:41.007562,24,false
2377,ACCOUNT_MORTGAGE,MORTGAGE_INSURANCE_CERTNO,ACCOUNT_MORTGAGE.MORTGAGE_INSURANCE_CERTNO,RTXN,ALLOTINSTANCENBR,30,similarity_based,Similarity-based mapping with score: 0.302,rule_based,false,2,30,true,10,,2,2025-06-17T17:04:44.776156,24,false
2378,ACCOUNT_MORTGAGE,MORTGAGE_INSURANCE_PERCENT,ACCOUNT_MORTGAGE.MORTGAGE_INSURANCE_PERCENT,CONSTPROJDTL,TOLERANCEPCT,32,similarity_based,Similarity-based mapping with score: 0.321,rule_based,false,2,32,true,9,,2,2025-06-17T17:04:48.595768,24,false
2379,ACCOUNT_MORTGAGE,PROPERTY_STREET,ACCOUNT_MORTGAGE.PROPERTY_STREET,RTXNSHAREDTELLER,EXTSTREETADDR,39,similarity_based,Similarity-based mapping with score: 0.391,rule_based,false,2,39,true,10,,2,2025-06-17T17:04:51.737810,24,false
2380,ACCOUNT_MORTGAGE,PROPERTY_CITY,ACCOUNT_MORTGAGE.PROPERTY_CITY,WH_PROP,PROPCITY,49,similarity_based,Similarity-based mapping with score: 0.490,rule_based,false,2,49,true,10,,2,2025-06-17T17:04:54.746758,24,false
2381,ACCOUNT_MORTGAGE,PROPERTY_STATE,ACCOUNT_MORTGAGE.PROPERTY_STATE,WH_PROP,PROPSTATE,51,similarity_based,Similarity-based mapping with score: 0.513,rule_based,false,2,51,true,10,,2,2025-06-17T17:04:57.918817,24,false
2382,ACCOUNT_MORTGAGE,PROPERTY_ZIP_CODE,ACCOUNT_MORTGAGE.PROPERTY_ZIP_CODE,RW_PROPVIEW,PROPTYPCD,42,similarity_based,Similarity-based mapping with score: 0.428,rule_based,false,2,42,true,10,,2,2025-06-17T17:05:01.209450,24,false
2383,ACCOUNT_MORTGAGE,COMBINED_LTV_RATIO,ACCOUNT_MORTGAGE.COMBINED_LTV_RATIO,VIEW_FILEIRS,COMBINEDNBR,42,similarity_based,Similarity-based mapping with score: 0.428,rule_based,false,2,42,true,10,,2,2025-06-17T17:05:04.725849,24,false
2384,ACCOUNT_MORTGAGE,NUMBER_OF_BORROWERS,ACCOUNT_MORTGAGE.NUMBER_OF_BORROWERS,VIEW_FILEPMIBILLING,BORROWERNAME,34,similarity_based,Similarity-based mapping with score: 0.350,rule_based,false,2,34,true,10,,2,2025-06-17T17:05:08.082409,24,false
2385,ACCOUNT_MORTGAGE,YEAR_BUILT,ACCOUNT_MORTGAGE.YEAR_BUILT,VIEW_FILEIRS,TAXYEARNBR,35,similarity_based,Similarity-based mapping with score: 0.355,rule_based,false,2,35,true,10,,2,2025-06-17T17:05:11.095147,24,false
2386,ACCOUNT_MORTGAGE,NO_OF_BEDROOMS_UNIT_1,ACCOUNT_MORTGAGE.NO_OF_BEDROOMS_UNIT_1,WH_PROP2,FLOODCOMMUNITY,31,similarity_based,Similarity-based mapping with score: 0.311,rule_based,false,2,31,true,6,,2,2025-06-17T17:05:14.609970,24,false
2387,ACCOUNT_MORTGAGE,PURCHASE_PRICE,ACCOUNT_MORTGAGE.PURCHASE_PRICE,RTXNBONDREDEMPTION,PURCHASEPRICE,69,similarity_based,Similarity-based mapping with score: 0.700,rule_based,false,2,69,true,10,,2,2025-06-17T17:05:17.691206,24,false
2388,ACCOUNT_MORTGAGE,MONTHLY_INCOME,ACCOUNT_MORTGAGE.MONTHLY_INCOME,WH_EXTENTITY,ANNUALINCOME,44,similarity_based,Similarity-based mapping with score: 0.449,rule_based,false,2,44,true,10,,2,2025-06-17T17:05:20.896309,24,false
2389,ACCOUNT_MORTGAGE,MONTHLY_HOUSING_EXPENSE,ACCOUNT_MORTGAGE.MONTHLY_HOUSING_EXPENSE,WH_ACCTLOAN,WCOFINTEXPENSEDISBYTD,30,similarity_based,Similarity-based mapping with score: 0.304,rule_based,false,2,30,true,6,,2,2025-06-17T17:05:24.316785,24,false
2390,ACCOUNT_MORTGAGE,MONTHLY_DEBT_EXPENSE,ACCOUNT_MORTGAGE.MONTHLY_DEBT_EXPENSE,WH_ACCTLOAN,WCOFINTEXPENSEDISBYTD,32,similarity_based,Similarity-based mapping with score: 0.325,rule_based,false,2,32,true,6,,2,2025-06-17T17:05:27.950570,24,false
2391,ACCOUNT_MORTGAGE,ELIGIBLE_RENTS_UNIT_1,ACCOUNT_MORTGAGE.ELIGIBLE_RENTS_UNIT_1,STAGSEARCHFORPARTY,ACCOUNTDESCRIPTION,22,similarity_based,Similarity-based mapping with score: 0.225,rule_based,false,3,22,true,5,,2,2025-06-17T17:05:31.873908,24,false
2392,ACCOUNT_MORTGAGE,SECOND_MORTGAGE_FLAG,ACCOUNT_MORTGAGE.SECOND_MORTGAGE_FLAG,STAGSEARCHFORPARTY,ACCOUNTDESCRIPTION,25,similarity_based,Similarity-based mapping with score: 0.259,rule_based,false,3,25,true,5,,2,2025-06-17T17:05:35.844325,24,false
2393,ACCOUNT_MORTGAGE,OCCUPANCY_CODE,ACCOUNT_MORTGAGE.OCCUPANCY_CODE,WH_ACCTLOAN,OCCLOANCATCD,41,similarity_based,Similarity-based mapping with score: 0.417,rule_based,false,2,41,true,10,,2,2025-06-17T17:05:38.931407,24,false
2394,ACCOUNT_MORTGAGE,SALEABLE_FLAG,ACCOUNT_MORTGAGE.SALEABLE_FLAG,WH_LIEN,LIABLEYN,32,similarity_based,Similarity-based mapping with score: 0.324,rule_based,false,2,32,true,10,,2,2025-06-17T17:05:42.013199,24,false
2395,ACCOUNT_MORTGAGE,ORIGINAL_RATE,ACCOUNT_MORTGAGE.ORIGINAL_RATE,WH_ACCTLOAN,ORIGINTRATE,58,similarity_based,Similarity-based mapping with score: 0.589,rule_based,false,2,58,true,10,,2,2025-06-17T17:05:45.037952,24,false
2396,ACCOUNT_MORTGAGE,CONVERTIBLE,ACCOUNT_MORTGAGE.CONVERTIBLE,VIEW_ESCHEATMENTEXTITEM,COOWNERTAXID,40,similarity_based,Similarity-based mapping with score: 0.408,rule_based,false,2,40,true,10,,2,2025-06-17T17:05:47.957083,24,false
2397,ACCOUNT_MORTGAGE,GUARANTEED_PERCENTAGE,ACCOUNT_MORTGAGE.GUARANTEED_PERCENTAGE,VIEW_WH_INVRRATECHG,GUARNSERVSPREADPCT,34,similarity_based,Similarity-based mapping with score: 0.341,rule_based,false,2,34,true,10,,2,2025-06-17T17:05:51.514246,24,false
2398,ACCOUNT_MORTGAGE,SBA_ASSIGNED_GP_NUMBER,ACCOUNT_MORTGAGE.SBA_ASSIGNED_GP_NUMBER,WORKITEMPERSCLCT,ASSIGNPERSNBR,34,similarity_based,Similarity-based mapping with score: 0.350,rule_based,false,2,34,true,10,,2,2025-06-17T17:05:55.095244,24,false
2399,ACCOUNT_MORTGAGE,BORROWER_FICO,ACCOUNT_MORTGAGE.BORROWER_FICO,VIEW_FILEPMIBILLING,BORROWERTAXID,53,similarity_based,Similarity-based mapping with score: 0.535,rule_based,false,2,53,true,10,,2,2025-06-17T17:05:58.115096,24,false
2400,ACCOUNT_MORTGAGE,CO_BORROWER_INCOME,ACCOUNT_MORTGAGE.CO_BORROWER_INCOME,VIEW_FILEPMIBILLING,BORROWERNAME,50,similarity_based,Similarity-based mapping with score: 0.501,rule_based,false,2,50,true,10,,2,2025-06-17T17:06:01.531646,25,false
2401,ACCOUNT_MORTGAGE,CO_BORROWER_FICO,ACCOUNT_MORTGAGE.CO_BORROWER_FICO,VIEW_FILEPMIBILLING,BORROWERTAXID,45,similarity_based,Similarity-based mapping with score: 0.452,rule_based,false,2,45,true,10,,2,2025-06-17T17:06:04.744459,25,false
2402,ACCOUNT_MORTGAGE,REGISTERED_ADDRESS_LINE_1,ACCOUNT_MORTGAGE.REGISTERED_ADDRESS_LINE_1,STAGSEARCHFORPARTY,ADDRESSLINE,37,similarity_based,Similarity-based mapping with score: 0.379,rule_based,false,2,37,true,8,,2,2025-06-17T17:06:08.609805,25,false
2403,ACCOUNT_MORTGAGE,ADDRESS_LINE_2,ACCOUNT_MORTGAGE.ADDRESS_LINE_2,STAGSEARCHFORPARTY,ADDRESSLINE,61,similarity_based,Similarity-based mapping with score: 0.614,rule_based,false,2,61,true,10,,2,2025-06-17T17:06:11.720483,25,false
2404,ACCOUNT_MORTGAGE,ADDRESS_LINE_3,ACCOUNT_MORTGAGE.ADDRESS_LINE_3,STAGSEARCHFORPARTY,ADDRESSLINE,61,similarity_based,Similarity-based mapping with score: 0.614,rule_based,false,2,61,true,10,,2,2025-06-17T17:06:14.788001,25,false
2405,ACCOUNT_MORTGAGE,ADDRESS_LINE_4,ACCOUNT_MORTGAGE.ADDRESS_LINE_4,STAGSEARCHFORPARTY,ADDRESSLINE,61,similarity_based,Similarity-based mapping with score: 0.614,rule_based,false,2,61,true,10,,2,2025-06-17T17:06:17.853013,25,false
2406,ACCOUNT_MORTGAGE,CITY,ACCOUNT_MORTGAGE.CITY,STAGBANKMATCH,CITY,100,similarity_based,Similarity-based mapping with score: 1.000,rule_based,false,1,100,false,10,,2,2025-06-17T17:06:18.953597,25,false
2407,ACCOUNT_MORTGAGE,COUNTY,ACCOUNT_MORTGAGE.COUNTY,RW_PROPCOUNTVIEW,COUNT,68,similarity_based,Similarity-based mapping with score: 0.689,rule_based,false,2,68,true,10,,2,2025-06-17T17:06:21.703237,25,false
2408,ACCOUNT_MORTGAGE,STATE,ACCOUNT_MORTGAGE.STATE,STAGBANKMATCH,STATE,100,similarity_based,Similarity-based mapping with score: 1.000,rule_based,false,1,100,false,10,,2,2025-06-17T17:06:22.815576,25,false
2409,ACCOUNT_MORTGAGE,ZIP_CODE,ACCOUNT_MORTGAGE.ZIP_CODE,RTXNSHAREDTELLER,EXTZIPCODE,52,similarity_based,Similarity-based mapping with score: 0.528,rule_based,false,2,52,true,10,,2,2025-06-17T17:06:25.745502,25,false
2410,ACCOUNT_MORTGAGE,LONGITUDE,ACCOUNT_MORTGAGE.LONGITUDE,WH_LOANS,LOANIDX,40,similarity_based,Similarity-based mapping with score: 0.404,rule_based,false,2,40,true,10,,2,2025-06-17T17:06:28.472490,25,false
2411,ACCOUNT_MORTGAGE,LATITUDE,ACCOUNT_MORTGAGE.LATITUDE,WH_LOANS,LASTINTCHGDATE,38,similarity_based,Similarity-based mapping with score: 0.387,rule_based,false,2,38,true,10,,2,2025-06-17T17:06:31.065098,25,false
2412,ACCOUNT_MORTGAGE,PROPERTY_TYPE,ACCOUNT_MORTGAGE.PROPERTY_TYPE,WH_PROP,PROPTYPECD,45,similarity_based,Similarity-based mapping with score: 0.455,rule_based,false,2,45,true,10,,2,2025-06-17T17:06:34.290706,25,false
2413,ACCOUNT_MORTGAGE,QM_CODE,ACCOUNT_MORTGAGE.QM_CODE,WH_DEPOSIT,MAILCODE,48,similarity_based,Similarity-based mapping with score: 0.481,rule_based,false,2,48,true,10,,2,2025-06-17T17:06:37.024240,25,false
2414,ACCOUNT_MORTGAGE,BORROWER_AGE,ACCOUNT_MORTGAGE.BORROWER_AGE,VIEW_FILEPMIBILLING,BORROWERNAME,64,similarity_based,Similarity-based mapping with score: 0.642,rule_based,false,2,64,true,10,,2,2025-06-17T17:06:40.090599,25,false
2415,ACCOUNT_MORTGAGE,BORROWER_INCOME,ACCOUNT_MORTGAGE.BORROWER_INCOME,VIEW_FILEPMIBILLING,BORROWERNAME,58,similarity_based,Similarity-based mapping with score: 0.581,rule_based,false,2,58,true,10,,2,2025-06-17T17:06:43.302369,25,false
2416,ACCOUNT_MORTGAGE,BORROWER_NET_WORTH,ACCOUNT_MORTGAGE.BORROWER_NET_WORTH,VIEW_FILEPMIBILLING,BORROWERNAME,45,similarity_based,Similarity-based mapping with score: 0.456,rule_based,false,2,45,true,7,,2,2025-06-17T17:06:46.689337,25,false
2417,ACCOUNT_MORTGAGE,COBORROWER_AGE,ACCOUNT_MORTGAGE.COBORROWER_AGE,VIEW_FILEPMIBILLING,BORROWERNAME,56,similarity_based,Similarity-based mapping with score: 0.567,rule_based,false,2,56,true,10,,2,2025-06-17T17:06:49.790591,25,false
2418,ACCOUNT_MORTGAGE,COBORROWER_BIRTH_DATE,ACCOUNT_MORTGAGE.COBORROWER_BIRTH_DATE,VIEW_FILEPMIBILLING,BORROWERNAME,40,similarity_based,Similarity-based mapping with score: 0.406,rule_based,false,2,40,true,10,,2,2025-06-17T17:06:53.293074,25,false
2419,ACCOUNT_MORTGAGE,COBORROWER_ETHNICITY,ACCOUNT_MORTGAGE.COBORROWER_ETHNICITY,VIEW_FILEPMIBILLING,BORROWERTAXID,41,similarity_based,Similarity-based mapping with score: 0.417,rule_based,false,2,41,true,10,,2,2025-06-17T17:06:56.743224,25,false
2420,ACCOUNT_MORTGAGE,COBORROWER_GENDER,ACCOUNT_MORTGAGE.COBORROWER_GENDER,VIEW_FILEPMIBILLING,BORROWERNAME,45,similarity_based,Similarity-based mapping with score: 0.457,rule_based,false,2,45,true,10,,2,2025-06-17T17:07:00.024004,25,false
2421,ACCOUNT_MORTGAGE,BORROWER_BIRTH_DATE,ACCOUNT_MORTGAGE.BORROWER_BIRTH_DATE,VIEW_FILEPMIBILLING,BORROWERNAME,44,similarity_based,Similarity-based mapping with score: 0.441,rule_based,false,2,44,true,10,,2,2025-06-17T17:07:03.414761,25,false
2422,ACCOUNT_MORTGAGE,CURRENT_CAP_RATE,ACCOUNT_MORTGAGE.CURRENT_CAP_RATE,WH_INVR,CURRINVRRATE,42,similarity_based,Similarity-based mapping with score: 0.427,rule_based,false,2,42,true,10,,2,2025-06-17T17:07:06.683717,25,false
2423,ACCOUNT_MORTGAGE,BORROWER_ETHINICITY,ACCOUNT_MORTGAGE.BORROWER_ETHINICITY,VIEW_FILEPMIBILLING,BORROWERTAXID,43,similarity_based,Similarity-based mapping with score: 0.435,rule_based,false,2,43,true,10,,2,2025-06-17T17:07:10.126301,25,false
2424,ACCOUNT_MORTGAGE,BORROWER_LIQUID_ASSETS,ACCOUNT_MORTGAGE.BORROWER_LIQUID_ASSETS,VIEW_FILEPMIBILLING,BORROWERNAME,39,similarity_based,Similarity-based mapping with score: 0.390,rule_based,false,2,39,true,7,,2,2025-06-17T17:07:13.809388,25,false
2425,ACCOUNT_MORTGAGE,BORROWER_GENDER,ACCOUNT_MORTGAGE.BORROWER_GENDER,VIEW_FILEPMIBILLING,BORROWERNAME,50,similarity_based,Similarity-based mapping with score: 0.507,rule_based,false,2,50,true,10,,2,2025-06-17T17:07:17.010433,25,false
2426,ACCOUNT_MORTGAGE,ORIGINAL_APPRAISAL_DATE,ACCOUNT_MORTGAGE.ORIGINAL_APPRAISAL_DATE,WH_APPRAISAL,DATELASTMAINT,41,similarity_based,Similarity-based mapping with score: 0.413,rule_based,false,2,41,true,10,,2,2025-06-17T17:07:20.752463,25,false
2427,ACCOUNT_MORTGAGE,CREDIT_SCORE,ACCOUNT_MORTGAGE.CREDIT_SCORE,VIEW_ORGACHREQTEMPLATE,CREDITSYN,67,banking_rule,Credit transaction indicator for accounting,banking_rules,false,2,67,true,10,,2,2025-06-17T17:07:23.863021,25,false
2428,ACCOUNT_MORTGAGE,CURRENT_ACTUAL_NOI,ACCOUNT_MORTGAGE.CURRENT_ACTUAL_NOI,VIEW_CARDMEMBERISSUE_PCI,CURRSTATUSCD,34,similarity_based,Similarity-based mapping with score: 0.349,rule_based,false,2,34,true,10,,2,2025-06-17T17:07:27.308638,25,false
2429,ACCOUNT_MORTGAGE,CURRENT_BORROWER_DTOI,ACCOUNT_MORTGAGE.CURRENT_BORROWER_DTOI,VIEW_FILEPMIBILLING,BORROWERTAXID,37,similarity_based,Similarity-based mapping with score: 0.373,rule_based,false,2,37,true,10,,2,2025-06-17T17:07:30.816479,25,false
2430,ACCOUNT_MORTGAGE,CURRENT_COBORROWER_DTOI,ACCOUNT_MORTGAGE.CURRENT_COBORROWER_DTOI,CURRENCYEXCHSPREADHIST,CURRENCYSPREADTYPCD,35,similarity_based,Similarity-based mapping with score: 0.355,rule_based,false,2,35,true,10,,2,2025-06-17T17:07:34.584475,25,false
2431,ACCOUNT_MORTGAGE,CURRENT_DSC_RATIO,ACCOUNT_MORTGAGE.CURRENT_DSC_RATIO,CURRENCY,CURRENCYDESC,41,similarity_based,Similarity-based mapping with score: 0.419,rule_based,false,2,41,true,10,,2,2025-06-17T17:07:37.972572,25,false
2432,ACCOUNT_MORTGAGE,ORIGINAL_ACTUAL_NOI,ACCOUNT_MORTGAGE.ORIGINAL_ACTUAL_NOI,VIEW_ACHFILERECORDWAREHOUSE,ORIGINATORID,42,similarity_based,Similarity-based mapping with score: 0.422,rule_based,false,2,42,true,10,,2,2025-06-17T17:07:41.610843,25,false
2433,ACCOUNT_MORTGAGE,ORIGINAL_BORROWER_DTOI,ACCOUNT_MORTGAGE.ORIGINAL_BORROWER_DTOI,VIEW_ACHFILERECORDWAREHOUSE,ORIGINATORID,38,similarity_based,Similarity-based mapping with score: 0.383,rule_based,false,2,38,true,10,,2,2025-06-17T17:07:45.256318,25,false
2434,ACCOUNT_MORTGAGE,ORIGINAL_CAPITALIZATION_RATE,ACCOUNT_MORTGAGE.ORIGINAL_CAPITALIZATION_RATE,WH_ACCTLOAN,CAPITALIZEINTYN,34,similarity_based,Similarity-based mapping with score: 0.348,rule_based,false,2,34,true,10,,2,2025-06-17T17:07:49.189623,25,false
2435,ACCOUNT_MORTGAGE,ORIGINAL_COBORROWER_DTOI,ACCOUNT_MORTGAGE.ORIGINAL_COBORROWER_DTOI,VIEW_ACHFILERECORDWAREHOUSE,ORIGINATORID,35,similarity_based,Similarity-based mapping with score: 0.356,rule_based,false,2,35,true,10,,2,2025-06-17T17:07:52.880962,25,false
2436,ACCOUNT_MORTGAGE,ORIGINAL_DSC_RATIO,ACCOUNT_MORTGAGE.ORIGINAL_DSC_RATIO,VIEW_WH_ACCTCOMMON,ORIGINATINGPERSON,41,similarity_based,Similarity-based mapping with score: 0.413,rule_based,false,2,41,true,10,,2,2025-06-17T17:07:56.230700,25,false
2437,ACCOUNT_MORTGAGE,SBA_BASIS_POINTS,ACCOUNT_MORTGAGE.SBA_BASIS_POINTS,DENOMINATION,BALCASHCOUNTYN,30,similarity_based,Similarity-based mapping with score: 0.306,rule_based,false,2,30,true,6,,2,2025-06-17T17:07:59.597453,25,false
2438,ACCOUNT_MORTGAGE,ADT_LOAD_DATE,ACCOUNT_MORTGAGE.ADT_LOAD_DATE,STAGLOANRATEPMTNOTICE,ADDDATE,52,banking_rule,Date when the audit record was loaded,banking_rules,false,2,52,true,10,,2,2025-06-17T17:08:02.328235,25,false
2439,ACCOUNT_MORTGAGE,ADT_FILE_SOURCE,ACCOUNT_MORTGAGE.ADT_FILE_SOURCE,RTXNAGREEMENT,TRAN_SOURCE_KEY,39,similarity_based,Similarity-based mapping with score: 0.390,rule_based,false,2,39,true,10,,2,2025-06-17T17:08:05.149014,25,false
2440,ACCOUNT_MORTGAGE,ADT_HASH_KEY,ACCOUNT_MORTGAGE.ADT_HASH_KEY,RTXNAGREEMENT,TRAN_SOURCE_KEY,34,similarity_based,Similarity-based mapping with score: 0.346,rule_based,false,2,34,true,10,,2,2025-06-17T17:08:07.843838,25,false
2441,ACCOUNT_MORTGAGE,DBT_SCD_ID,ACCOUNT_MORTGAGE.DBT_SCD_ID,SDBTYP,SDBTYPDESC,35,similarity_based,Similarity-based mapping with score: 0.350,rule_based,false,2,35,true,10,,2,2025-06-17T17:08:10.409775,25,false
2442,ACCOUNT_MORTGAGE,DBT_UPDATED_AT,ACCOUNT_MORTGAGE.DBT_UPDATED_AT,SP_DEBUG,DEBUGDATE,39,similarity_based,Similarity-based mapping with score: 0.393,rule_based,false,2,39,true,10,,2,2025-06-17T17:08:13.133861,25,false
