target_table,target_column,source_table,source_column,confidence_score,mapping_method,domain,search_time
ACCOUNT_ONLINE_PROCESSED_TRANSFER_SUMMARY,PERIOD,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_ONLINE_PROCESSED_TRANSFER_SUMMARY,TOTAL_NUMBER_OF_PROCESSED_TRANSFERS,ACCTRTXNSVCGRPPROCESS,TRANSCOUNT,17.24711239337921,semantic_search,transaction,0.24968981742858887
ACCOUNT_ONLINE_PROCESSED_TRANSFER_SUMMARY,INCOMING_TRANSFERS,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_ONLINE_PROCESSED_TRANSFER_SUMMARY,OUTGOING_TRANSFERS,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_ONLINE_PROCESSED_TRANSFER_SUMMARY,TOTAL_PROCCESSED_TRANSFER_AMOUNT,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_ONLINE_PROCESSED_TRANSFER_SUMMARY,ADT_LOAD_DATE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_ONLINE_PROCESSED_TRANSFER_SUMMARY,ADT_FILE_SOURCE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_ONLINE_PROCESSED_TRANSFER_SUMMARY,ADT_HASH_KEY,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_TRANSACTION,ANB_ID,TRANSACTION,ACCTNBR,6.405888795852661,semantic_search,transaction,0.21240758895874023
ACCOUNT_TRANSACTION,ANB_TRANSACTION_ID,TRANSACTION,ACCTNBR,6.849142611026764,semantic_search,transaction,0.21502399444580078
ACCOUNT_TRANSACTION,ANB_ACCOUNT_ID,RW_TRANSACTION,ACCTNBR,2.662532329559326,semantic_search,transaction,0.21466660499572754
ACCOUNT_TRANSACTION,ACCOUNT_NUMBER,WH_RTXN,ACCTNBR,16.74855887889862,semantic_search,transaction,0.24745583534240723
ACCOUNT_TRANSACTION,ACCOUNT_TYPE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_TRANSACTION,TRANSACTION_STATUS,RTXNSTATHIST,SYS_NC00017$,8.191965222358704,semantic_search,transaction,0.1983013153076172
ACCOUNT_TRANSACTION,TRANSACTION_CODE_TYPE_ID,MJMIACCTRTXNTYP,RTXNTYPCD,11.54659241437912,semantic_search,transaction,0.21738409996032715
ACCOUNT_TRANSACTION,TRANSACTION_SEQUENCE_NUMBER,TRANSACTION,ACCTNBR,19.73790407180786,semantic_search,transaction,0.21332025527954102
ACCOUNT_TRANSACTION,TRANSACTION_DATE,TRANSACTION,POSTDATE,26.83501124382019,semantic_search,transaction,0.2696824073791504
ACCOUNT_TRANSACTION,TRANSACTION_EFFECTIVE_DATE,WH_RTXN,EFFDATE,29.203849732875824,semantic_search,transaction,0.24757814407348633
ACCOUNT_TRANSACTION,DEBIT_CREDIT_CODE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_TRANSACTION,TRANSACTION_AMOUNT,WH_RTXNBAL,AMT,6.859878301620483,semantic_search,transaction,0.26168012619018555
ACCOUNT_TRANSACTION,TRANSACTION_POSTED_BY,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_TRANSACTION,POSTING_SEQUENCE_NUMBER,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_TRANSACTION,UNIQUE_ROW_NUMBER,TRANSACTION,ACCTNBR,17.409014105796814,semantic_search,transaction,0.2515532970428467
ACCOUNT_TRANSACTION,TRANSACTION_SOURCE,CARDTXNPARAM,FROMTRANSACTIONDESC,0.7684808969497681,semantic_search,transaction,0.22493672370910645
ACCOUNT_TRANSACTION,EFT_TRAN_CODE_TYPE_ID,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_TRANSACTION,ACH_STANDARD_ENTRY_CLASS,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_TRANSACTION,TELLER_OR_EXTERNAL_TRANSACTION_CODE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_TRANSACTION,EFFECTIVE_INTEREST_RATE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_TRANSACTION,AVAILABLE_BALANCE_BEFORE_TRANSACTION,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_TRANSACTION,AVAILABLE_BALANCE__AFTER_TRANSACTION,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_TRANSACTION,ESCROW_PAYEE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_TRANSACTION,USER_ID,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_TRANSACTION,ACH_CODE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_TRANSACTION,ACH_COMPANY_ID,ACCTSRCIDRTXNRPTGRPLMTHIST,SOURCEID,5.068948268890381,semantic_search,transaction,0.24193549156188965
ACCOUNT_TRANSACTION,ACH_COMPANY_NAME,RW_TRANSACTION_VIEW,ORGNAME,2.844127118587494,semantic_search,transaction,0.21699786186218262
ACCOUNT_TRANSACTION,ADT_LOAD_DATE,TRANSACTION,ACTDATETIME,15.357185006141663,semantic_search,transaction,0.2200455665588379
ACCOUNT_TRANSACTION,ADT_FILE_SOURCE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_TRANSACTION,ADT_HASH_KEY,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_TRANSACTION_CODE_TYPE,ANB_ID,TRANSACTION,ACCTNBR,12.93229192495346,semantic_search,transaction,0.20756983757019043
ACCOUNT_TRANSACTION_CODE_TYPE,TRANSACTION_CODE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_TRANSACTION_CODE_TYPE,TRANSACTION_CATEGORY,RTXNTYPCAT,RTXNTYPCATCD,18.81346434354782,semantic_search,transaction,0.23905563354492188
ACCOUNT_TRANSACTION_CODE_TYPE,TRANSACTION_DESCRIPTON,CARDTXNPARAM,FROMTRANSACTIONDESC,11.926865875720978,semantic_search,transaction,0.20448064804077148
ACCOUNT_TRANSACTION_CODE_TYPE,DEBIT_CREDIT_CODE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_TRANSACTION_CODE_TYPE,AFFECTS_BALANCE_OR_INTEREST,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_TRANSACTION_CODE_TYPE,STATEMENT_DESCRIPTION,CARDTXNPARAM,FROMTRANSACTIONDESC,21.48028790950775,semantic_search,transaction,0.21320581436157227
ACCOUNT_TRANSACTION_CODE_TYPE,LAST_ACTIVE_DATE,ACCTSRCIDRTXNRPTGRPLMTHIST,INACTIVEDATE,16.68756455183029,semantic_search,transaction,0.21439075469970703
ACCOUNT_TRANSACTION_CODE_TYPE,EFT_TYPE_CODE,RTXNTYP,RTXNTYPCATCD,1.908627450466156,semantic_search,transaction,0.21984624862670898
ACCOUNT_TRANSACTION_CODE_TYPE,CHANNEL,RTXNTYP,RTXNTYPCATCD,1.5252584218978882,semantic_search,transaction,0.21365094184875488
ACCOUNT_TRANSACTION_CODE_TYPE,TRANSACTION_TYPE,MJMIACCTRTXNTYP,RTXNTYPCD,15.390927195549011,semantic_search,transaction,0.21615123748779297
ACCOUNT_TRANSACTION_CODE_TYPE,TRANSACTION_GROUP_DETAIL,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_TRANSACTION_CODE_TYPE,ARGO_CONTRIBUTION_TYPE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_TRANSACTION_CODE_TYPE,ADT_LOAD_DATE,TRANSACTION,ACTDATETIME,14.505301117897034,semantic_search,transaction,0.21748018264770508
ACCOUNT_TRANSACTION_CODE_TYPE,ADT_FILE_SOURCE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_TRANSACTION_CODE_TYPE,ADT_HASH_KEY,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_TRANSACTION_CODE_TYPE,DBT_SCD_ID,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_TRANSACTION_CODE_TYPE,DBT_UPDATED_AT,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_TRANSACTION_CODE_TYPE,DBT_VALID_FROM,CASHBOXTXNTYP,TRANVALYN,10.403735339641571,semantic_search,transaction,0.23428058624267578
ACCOUNT_TRANSACTION_CODE_TYPE,DBT_VALID_TO,CASHBOXTXNTYP,TRANVALYN,9.089370667934418,semantic_search,transaction,0.23192691802978516
ACCOUNT_TRANSACTION_CODE_TYPE,RECORD_SK,TRANSACTION,REGDYN,3.6354777216911316,semantic_search,transaction,0.268923282623291
ACCOUNT_WIRE_ACTIVITY_SUMMARY,ANB_ID,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_WIRE_ACTIVITY_SUMMARY,COMPANY_ID,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_WIRE_ACTIVITY_SUMMARY,COMPANY_NAME,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_WIRE_ACTIVITY_SUMMARY,USER_ID,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_WIRE_ACTIVITY_SUMMARY,USER_NAME,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_WIRE_ACTIVITY_SUMMARY,TOTAL_WIRES,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_WIRE_ACTIVITY_SUMMARY,CURRENCIES,FUNDTRANSFERCREDIT,ACCTCURRENCYAMOUNT,2.922600507736206,semantic_search,transaction,0.23916912078857422
ACCOUNT_WIRE_ACTIVITY_SUMMARY,ADT_LOAD_DATE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_WIRE_ACTIVITY_SUMMARY,ADT_FILE_SOURCE,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_WIRE_ACTIVITY_SUMMARY,ADT_HASH_KEY,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_WIRE_ACTIVITY_SUMMARY,DBT_SCD_ID,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_WIRE_ACTIVITY_SUMMARY,DBT_UPDATED_AT,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_WIRE_ACTIVITY_SUMMARY,DBT_VALID_FROM,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_WIRE_ACTIVITY_SUMMARY,DBT_VALID_TO,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
ACCOUNT_WIRE_ACTIVITY_SUMMARY,RECORD_SK,NO_MATCH,NO_MATCH,0.0,no_match,transaction,
